PMS Code,PMS Code Description,$ Value,Reporting Category,Active/Inactive,Dose Count
mcrckdl1,RC VDIET Canine Development Puppy Large Dog 14kg,117.24,Diet Types - Wellness / Lifestage,active,0
Rx6945,Simparica Tab Orange 20mg5.1-10kg box/3,63.72,Revenue Profit Categories - Drug and Medications,active,3
Rx6945,Simparica Tab Orange 20mg5.1-10kg box/3,63.72,Parasiticides_External - Simparica,active,3
pdctdo6,PR Diet Canine T/D 6.8kg,66.21,Diet Manufacturers - Hill's,active,0
pdctdo6,PR Diet Canine T/D 6.8kg,66.21,Revenue Profit Categories - Diet Revenue,active,0
pdctdo6,PR Diet Canine T/D 6.8kg,66.21,Diet Types - Dental,active,0
pdfcd7,PR Diet Feline C/D Multicare 7.98kg Propack STAFF ONLY 5% Mark-up,52.5,Diet Manufacturers - Hill's,active,0
pdfcd7,PR Diet Feline C/D Multicare 7.98kg Propack STAFF ONLY 5% Mark-up,52.5,Revenue Profit Categories - Diet Revenue,active,0
pdfcd7,PR Diet Feline C/D Multicare 7.98kg Propack STAFF ONLY 5% Mark-up,52.5,Diet Types - Urinary,active,0
LAC4003,***CBC w/o Differential (MCBC),49.9,Revenue Profit Categories - Lab (external),active,0
IM1078,Acevet 5mg/ml,0.74,Revenue Profit Categories - Injections,active,0
LaC3014,Bile Acids - Single Sample Add-on (BARa),65.9,Revenue Profit Categories - Lab (external),active,0
MCRCkuc,RC VDIET Canine Urinary SO 385g can,4.52,Diet Manufacturers - Royal Canin,active,0
MCRCkuc,RC VDIET Canine Urinary SO 385g can,4.52,Revenue Profit Categories - Diet Revenue,active,0
MCRCkuc,RC VDIET Canine Urinary SO 385g can,4.52,Diet Types - Urinary,active,0
LaC2016,Urine Cortisol/Creatinine Ratio (UCCR),105.9,Revenue Profit Categories - Lab (external),active,0
MCRCfr2,RC VDIET Feline Renal Support A 3kg,47.88,Diet Manufacturers - Royal Canin,active,0
MCRCfr2,RC VDIET Feline Renal Support A 3kg,47.88,Revenue Profit Categories - Diet Revenue,active,0
MCRCfr2,RC VDIET Feline Renal Support A 3kg,47.88,Diet Types - Renal,active,0
MCRCfrt2,RC VDIET Feline Renal Support T 85g CASE,57.06,Diet Manufacturers - Royal Canin,active,0
MCRCfrt2,RC VDIET Feline Renal Support T 85g CASE,57.06,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9c2,RC VDIET Canine Calorie Control 380g CASE,57.5,Diet Manufacturers - Royal Canin,active,0
MCRCk9c2,RC VDIET Canine Calorie Control 380g CASE,57.5,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9ge,RC VDIET Canine GI Moderate 1.5kg,18.39,Diet Manufacturers - Royal Canin,active,0
MCRCk9ge,RC VDIET Canine GI Moderate 1.5kg,18.39,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9ge,RC VDIET Canine GI Moderate 1.5kg,18.39,Diet Types - Gastro,active,0
MCRCkald,RC VDIET Canine Adult Large Dog 12kg,87.86,Diet Manufacturers - Royal Canin,active,0
MCRCkald,RC VDIET Canine Adult Large Dog 12kg,87.86,Revenue Profit Categories - Diet Revenue,active,0
MCRCkald,RC VDIET Canine Adult Large Dog 12kg,87.86,Diet Types - Wellness / Lifestage,active,0
PDcgdcan,PR Diet Canine G/D Can,4.07,Diet Manufacturers - Hill's,active,0
PDcgdcan,PR Diet Canine G/D Can,4.07,Revenue Profit Categories - Diet Revenue,active,0
PDcgdcan,PR Diet Canine G/D Can,4.07,Diet Types - zOther Therapeutic,active,0
PDchytg,PR Diet Canine Dental Care Chews Small 340g,24.22,Revenue Profit Categories - Over The Counter,active,0
PDckdcan,PR Diet Canine K/D 370g Can,4.7,Diet Manufacturers - Hill's,active,0
PDckdcan,PR Diet Canine K/D 370g Can,4.7,Revenue Profit Categories - Diet Revenue,active,0
PDckdcan,PR Diet Canine K/D 370g Can,4.7,Diet Types - Renal,active,0
PDctdo25,PR Diet Canine T/D 11.3kg,103.12,Diet Manufacturers - Hill's,active,0
PDctdo25,PR Diet Canine T/D 11.3kg,103.12,Revenue Profit Categories - Diet Revenue,active,0
PDctdo25,PR Diet Canine T/D 11.3kg,103.12,Diet Types - Dental,active,0
PDfcdmcc,PR Diet Feline C/D MultiCare Chicken 156g CASE,70.57,Diet Manufacturers - Hill's,active,0
PDfcdmcc,PR Diet Feline C/D MultiCare Chicken 156g CASE,70.57,Revenue Profit Categories - Diet Revenue,active,0
PDfcdmcc,PR Diet Feline C/D MultiCare Chicken 156g CASE,70.57,Diet Types - Urinary,active,0
PDfzd5,PR Diet Feline Z/D 3.85 kg,82.52,Diet Manufacturers - Hill's,active,0
PDfzd5,PR Diet Feline Z/D 3.85 kg,82.52,Revenue Profit Categories - Diet Revenue,active,0
PDfzd5,PR Diet Feline Z/D 3.85 kg,82.52,Diet Types - Allergy,active,0
PS015CC,Nurse Critical Care per 10 minutes,46.0,Revenue Profit Categories - Hospitalization,active,0
PS015,Nurse/Staff Care per minute,3.0,Revenue Profit Categories - Hospitalization,active,0
Rx7526,Thera K 120ml,46.72,Revenue Profit Categories - Drug and Medications,active,0
mcrckad1,RC VDIET Canine Adult 10kg,80.33,Diet Types - Wellness / Lifestage,active,0
pdcidcan,PR Diet Canine I/D Turkey 370g can,4.61,Diet Manufacturers - Hill's,active,0
pdcidcan,PR Diet Canine I/D Turkey 370g can,4.61,Revenue Profit Categories - Diet Revenue,active,0
pdcidcan,PR Diet Canine I/D Turkey 370g can,4.61,Diet Types - Gastro,active,0
HS6631,*** Do not use Optixcare Surgical Eye Lubricant 25g,23.96,Revenue Profit Categories - Drug and Medications,active,0
pdcidfct,PR Diet Canine I/D Chicken&Veg 156g can,2.4,Diet Manufacturers - Hill's,active,0
pdcidfct,PR Diet Canine I/D Chicken&Veg 156g can,2.4,Revenue Profit Categories - Diet Revenue,active,0
pdcidfct,PR Diet Canine I/D Chicken&Veg 156g can,2.4,Diet Types - Gastro,active,0
Ho9999,Misc. Hospitalization,0.0,Revenue Profit Categories - Hospitalization,active,0
IM5350,Potassium Chloride 40meq/10ml per ml,0.5,Revenue Profit Categories - Injections,active,0
LAC7011,Canine Ehrlichia Canis Antibody IFA Screen - Export (ECK),189.9,Revenue Profit Categories - Lab (external),active,0
LaC1040,Feline Screen (FESCRW),187.9,Revenue Profit Categories - Lab (external),active,0
LaC1040,Feline Screen (FESCRW),187.9,Testing - Wellness Bloodwork,active,0
LaC8065,Lyme Antibody by IFA - Canine (LDI),137.9,Revenue Profit Categories - Lab (external),active,0
LaC1008,***Amino Acid Profile - IDEXX DOGG,226.06,Revenue Profit Categories - Lab (external),active,0
LaC1049,General Panel Follow-up (GENPWF),93.9,Revenue Profit Categories - Lab (external),active,0
LaC1052,General Panel with Bile Acids (GDBASW)* does not include post sample test,155.9,Revenue Profit Categories - Lab (external),active,0
LaC6091,Diarrhea Panel Feline Comprehensive (FDCD),195.9,Revenue Profit Categories - Lab (external),active,0
LaC7092,Fructosamine Add-on (FRUCA),57.9,Revenue Profit Categories - Lab (external),active,0
MCRCk9pc,***MCRC Canine Reduced Protein 385g Can,3.74,Diet Manufacturers - Royal Canin,active,0
MCRCk9pc,***MCRC Canine Reduced Protein 385g Can,3.74,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9pc,***MCRC Canine Reduced Protein 385g Can,3.74,Diet Types - Renal,active,0
MCRCk9g7,RC VDIET Canine GI Fibre 8kg,87.93,Diet Manufacturers - Royal Canin,active,0
MCRCk9g7,RC VDIET Canine GI Fibre 8kg,87.93,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9g7,RC VDIET Canine GI Fibre 8kg,87.93,Diet Types - Gastro,active,0
MCRCk9h3,RC VDIET Canine Hypo HP 3.5kg,57.53,Diet Manufacturers - Royal Canin,active,0
MCRCk9h3,RC VDIET Canine Hypo HP 3.5kg,57.53,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9h3,RC VDIET Canine Hypo HP 3.5kg,57.53,Diet Types - Allergy,active,0
MCRCk9ms,***RC VDIET Canine Mobility Support 8kg,100.4,Diet Manufacturers - Royal Canin,active,0
mcrckac,RC VDIET Canine Adult 385g can,4.16,Revenue Profit Categories - Diet Revenue,active,0
mcrckac,RC VDIET Canine Adult 385g can,4.16,Diet Types - Wellness / Lifestage,active,0
Tx3818,***Laser Therapy Package per site (Skin/Ears/Soft Tissue) - 10 DO NOT USE,131.5,Revenue Profit Categories - Integrative Therapies,active,0
HS7660,Splint Padded Plastic Green 40x5cm,9.94,Revenue Profit Categories - Professional Services (Other),active,0
LAC8025,Heartworm Microfilaria Filtration Test (HWF),61.9,Revenue Profit Categories - Lab (external),active,0
LAC8025,Heartworm Microfilaria Filtration Test (HWF),61.9,Testing - Heartworm Test,active,0
Ho0001,***Hospitalization DO NOT USE,0.0,Revenue Profit Categories - Hospitalization,active,0
IM4125,Metacam 0.5% inj per ml,11.69,Revenue Profit Categories - Injections,active,0
RP5358,Healthy Mouth- Dog Essential 237ml,82.76,Revenue Profit Categories - Over The Counter,active,0
LaC5010,Coombs - Direct w CBC -Canine (K9COOMCBCW),137.9,Revenue Profit Categories - Lab (external),active,0
LaC5060,Culture - Aerobic (ID & Susceptibility) + Anaerobic (ID Only) (AA),231.9,Revenue Profit Categories - Lab (external),active,0
LAC8151,Rabies Serology Titre - non-export (RFFIT),317.21,Revenue Profit Categories - Lab (external),active,0
LaC2012,Dex. Low Dose Suppression Test CANINE (3 Tubes) DEXL3C,181.9,Revenue Profit Categories - Lab (external),active,0
LaC7015,Ehrlichia Tspp. RealPCR Test (EHSPD),125.9,Revenue Profit Categories - Lab (external),active,0
LaC7072,Feline Viral 2 ELISA Add-on (FV2A) FeLV and FIV,91.9,Revenue Profit Categories - Lab (external),active,0
MCRCfh4,RC VDIET Feline Hypoallergenic 4kg,67.29,Diet Manufacturers - Royal Canin,active,0
MCRCfh4,RC VDIET Feline Hypoallergenic 4kg,67.29,Revenue Profit Categories - Diet Revenue,active,0
MCRCfh4,RC VDIET Feline Hypoallergenic 4kg,67.29,Diet Types - Allergy,active,0
MCRCk9gi,RC VDIET Canine GI Puppy 4kg,56.32,Diet Manufacturers - Royal Canin,active,0
MCRCk9gi,RC VDIET Canine GI Puppy 4kg,56.32,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9gi,RC VDIET Canine GI Puppy 4kg,56.32,Diet Types - Gastro,active,0
Ho2100,Isolation Hospital Kennel,31.2,Revenue Profit Categories - Hospitalization,active,0
IAMcspr3,IAMS Vet Canine Skin & Coat Plus Response KO 2.7kg,26.46,Diet Manufacturers - Iams/Eukanuba,active,0
IAMcspr3,IAMS Vet Canine Skin & Coat Plus Response KO 2.7kg,26.46,Revenue Profit Categories - Diet Revenue,active,0
IAMcspr3,IAMS Vet Canine Skin & Coat Plus Response KO 2.7kg,26.46,Diet Types - Derm Diet,active,0
IAMcspr4,Iams Vet Canine Skin & Coat Plus Response FP 2.7kg,26.81,Diet Manufacturers - Iams/Eukanuba,active,0
IAMcspr4,Iams Vet Canine Skin & Coat Plus Response FP 2.7kg,26.81,Revenue Profit Categories - Diet Revenue,active,0
IAMcspr4,Iams Vet Canine Skin & Coat Plus Response FP 2.7kg,26.81,Diet Types - Derm Diet,active,0
IM2850,Diazepam 5mg/ml,3.68,Revenue Profit Categories - Anesthesia,active,0
Rx6820,Revolution Canine 5.1 - 10kg Brown,21.66,Revenue Profit Categories - Drug and Medications,active,1
Rx6820,Revolution Canine 5.1 - 10kg Brown,21.66,Parasiticides_Combo - Revolution,active,1
LaC1001,Blood Collection Fee,21.0,Revenue Profit Categories - Lab (external),active,0
SX7901,Thoracocentesis,150.0,Revenue Profit Categories - Diagnostic Imaging,active,0
LaC8088,Pathologist's Review (PCOMM),75.9,Revenue Profit Categories - Lab (external),active,0
MCRCfr3,RC VDIET Feline Reducing 3.5kg,62.15,Diet Manufacturers - Royal Canin,active,0
MCRCfr3,RC VDIET Feline Reducing 3.5kg,62.15,Revenue Profit Categories - Diet Revenue,active,0
MCRCfr3,RC VDIET Feline Reducing 3.5kg,62.15,Diet Types - Weight,active,0
MCRCk9gh,RC VDIET Canine GI Moderate 15kg,138.96,Diet Manufacturers - Royal Canin,active,0
MCRCk9gh,RC VDIET Canine GI Moderate 15kg,138.96,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9gh,RC VDIET Canine GI Moderate 15kg,138.96,Diet Types - Gastro,active,0
MCRCk9mo,***RC VDIET Canine Mobility Support 13kg,149.34,Diet Manufacturers - Royal Canin,active,0
MCRCk9mo,***RC VDIET Canine Mobility Support 13kg,149.34,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9mo,***RC VDIET Canine Mobility Support 13kg,149.34,Diet Types - zOther Therapeutic,active,0
PDfcd3,PR Diet Feline C/D Multicare Ocean Fish 3.85kg,65.13,Diet Manufacturers - Hill's,active,0
PDfcd3,PR Diet Feline C/D Multicare Ocean Fish 3.85kg,65.13,Revenue Profit Categories - Diet Revenue,active,0
PDfcd3,PR Diet Feline C/D Multicare Ocean Fish 3.85kg,65.13,Diet Types - Urinary,active,0
PDfldc01,PR Diet Feline L/D 156g Can,3.75,Diet Manufacturers - Hill's,active,0
PDfldc01,PR Diet Feline L/D 156g Can,3.75,Revenue Profit Categories - Diet Revenue,active,0
PDfldc01,PR Diet Feline L/D 156g Can,3.75,Diet Types - zOther Therapeutic,active,0
PDftd10,PR Diet Feline T/D 3.85kg,69.48,Diet Manufacturers - Hill's,active,0
PDftd10,PR Diet Feline T/D 3.85kg,69.48,Revenue Profit Categories - Diet Revenue,active,0
PDftd10,PR Diet Feline T/D 3.85kg,69.48,Diet Types - Dental,active,0
PS011,***Examination - INDOGO Initial Assessment,0.0,Revenue Profit Categories - Exams,active,0
PS1004s,Dr Nieckarz - Staff Pet Ultrasound,285.0,Revenue Profit Categories - Diagnostic Imaging,active,0
PS1014,Dr Nieckarz - Emergency Fee/Single Case,112.5,Revenue Profit Categories - Exams,active,0
PS1028,Dr Brown - Radiograph STAT Interpretation (Call to confirm),155.0,Revenue Profit Categories - Radiology,active,0
PS110,Pill Splitting Fee,11.0,Revenue Profit Categories - Professional Services (Other),active,0
PS1033,Dr Brown - Echocardiogram + ECG w/ Cardiologist Interpretation,663.0,Revenue Profit Categories - Diagnostic Imaging,active,0
PS1801,Dr Ford Recheck Consultation,70.0,Revenue Profit Categories - Exams,active,0
LaC3012,Bile Acids Panel (BAPP),121.9,Revenue Profit Categories - Lab (external),active,0
LaC1056,General Panel with Amylase/Lipase (GPF/NW),157.9,Revenue Profit Categories - Lab (external),active,0
RP9300,Vetoquinol Canadian Medicated Shampoo 275ml,13.74,Revenue Profit Categories - Drug and Medications,active,0
RP9300,Vetoquinol Canadian Medicated Shampoo 275ml,13.74,Medication Breakout - Derm,active,0
LaC7040,Trypsin-TLI Canine (TLI),157.9,Revenue Profit Categories - Lab (external),active,0
LaC8055,Canine Pancreatic Lipase Idexx (CPLI),141.9,Revenue Profit Categories - Lab (external),active,0
Lah4530,Thyroid - T4 + SDMA IH IDEXX,53.9,Revenue Profit Categories - Lab (in-house),active,0
MCRCfusn,RC VDIET Feline Urinary SO Moderate Calorie 1.5kg,23.79,Diet Manufacturers - Royal Canin,active,0
MCRCfusn,RC VDIET Feline Urinary SO Moderate Calorie 1.5kg,23.79,Revenue Profit Categories - Diet Revenue,active,0
MCRCfusn,RC VDIET Feline Urinary SO Moderate Calorie 1.5kg,23.79,Diet Types - Urinary,active,0
MCRCkds2,RC VDIET Canine Dental Small Dog 1.5kg,20.08,Diet Manufacturers - Royal Canin,active,0
MCRCkds2,RC VDIET Canine Dental Small Dog 1.5kg,20.08,Revenue Profit Categories - Diet Revenue,active,0
MCRCkds2,RC VDIET Canine Dental Small Dog 1.5kg,20.08,Diet Types - Dental,active,0
MCRCkasd,RC VDIET Canine Adult Small Dog 4kg,40.71,Diet Manufacturers - Royal Canin,active,0
MCRCkasd,RC VDIET Canine Adult Small Dog 4kg,40.71,Revenue Profit Categories - Diet Revenue,active,0
MCRCkasd,RC VDIET Canine Adult Small Dog 4kg,40.71,Diet Types - Wellness / Lifestage,active,0
MCRCkdic,RC VDIET Canine Dental In-Clinic STAFF ONLY14kg 5% Mark-up,70.88,Diet Manufacturers - Royal Canin,active,0
MCRCkdic,RC VDIET Canine Dental In-Clinic STAFF ONLY14kg 5% Mark-up,70.88,Revenue Profit Categories - Diet Revenue,active,0
MCRCkdic,RC VDIET Canine Dental In-Clinic STAFF ONLY14kg 5% Mark-up,70.88,Diet Types - Dental,active,0
PDderm4,PR Diet Canine Derm Defense Chicken/Veg Stew 354g can,4.52,Diet Manufacturers - Hill's,active,0
PDderm4,PR Diet Canine Derm Defense Chicken/Veg Stew 354g can,4.52,Revenue Profit Categories - Diet Revenue,active,0
PDderm4,PR Diet Canine Derm Defense Chicken/Veg Stew 354g can,4.52,Diet Types - Derm Diet,active,0
RP2976,CleanOcular Tear Stain Cleanser 100ml,22.08,Revenue Profit Categories - Over The Counter,active,0
pdcidlfc,PR Diet Canine I/D Low Fat GI Restore 370g can,4.61,Diet Manufacturers - Hill's,active,0
pdcidlfc,PR Diet Canine I/D Low Fat GI Restore 370g can,4.61,Revenue Profit Categories - Diet Revenue,active,0
pdcidlfc,PR Diet Canine I/D Low Fat GI Restore 370g can,4.61,Diet Types - Gastro,active,0
PDfrd4,*** PR Diet Feline R/D 1.8kg DO NOT USE,31.45,Diet Manufacturers - Hill's,active,0
PDfrd4,*** PR Diet Feline R/D 1.8kg DO NOT USE,31.45,Revenue Profit Categories - Diet Revenue,active,0
PDfrd4,*** PR Diet Feline R/D 1.8kg DO NOT USE,31.45,Diet Types - Weight,active,0
PDfrd8,PR Diet Feline R/D Minced Liver & Chicken 156g Can,2.58,Diet Manufacturers - Hill's,active,0
PDfrd8,PR Diet Feline R/D Minced Liver & Chicken 156g Can,2.58,Revenue Profit Categories - Diet Revenue,active,0
PDfrd8,PR Diet Feline R/D Minced Liver & Chicken 156g Can,2.58,Diet Types - Weight,active,0
MCRCkko9,RC VDIET Canine Selected Protein KO14kg,147.58,Diet Manufacturers - Royal Canin,active,0
MCRCkko9,RC VDIET Canine Selected Protein KO14kg,147.58,Revenue Profit Categories - Diet Revenue,active,0
MCRCkko9,RC VDIET Canine Selected Protein KO14kg,147.58,Diet Types - Derm Diet,active,0
MCRCkht,RC VDIET Canine Treats HP 500g,14.11,Revenue Profit Categories - Over The Counter,active,0
Rx3700,Drontal Feline 18.2mg tablets,5.11,Revenue Profit Categories - Drug and Medications,active,0
DisVS,*** Do not use Vet Store Purchases Paid Online - GST,0.0,Revenue Profit Categories - Lab (in-house),active,0
MCRCk9m1,***RC VDIET Canine Mobility Support 3kg,52.11,Diet Types - zOther Therapeutic,active,0
MCRCkut,RC VDIET Canine Treats Urinary 500g,14.11,Revenue Profit Categories - Over The Counter,active,0
MCRCkwd,RC VDIET Canine Weight Control 3.5kg,43.7,Diet Manufacturers - Royal Canin,active,0
MCRCk9ms,***RC VDIET Canine Mobility Support 8kg,100.4,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9ms,***RC VDIET Canine Mobility Support 8kg,100.4,Diet Types - zOther Therapeutic,active,0
MCRCk9s6,RC VDIET Canine Skin Support 3.5kg,57.91,Diet Manufacturers - Royal Canin,active,0
MCRCk9s6,RC VDIET Canine Skin Support 3.5kg,57.91,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9s6,RC VDIET Canine Skin Support 3.5kg,57.91,Diet Types - Derm Diet,active,0
PDdermd1,PR Diet Canine Derm Defense Chicken 2.72kg,46.66,Diet Manufacturers - Hill's,active,0
PDdermd1,PR Diet Canine Derm Defense Chicken 2.72kg,46.66,Revenue Profit Categories - Diet Revenue,active,0
PDdermd1,PR Diet Canine Derm Defense Chicken 2.72kg,46.66,Diet Types - Derm Diet,active,0
PDfcd5.5,PR Diet Feline C/D Urinary Stress 2.88kg DO NOT USE,48.85,Diet Manufacturers - Hill's,active,0
PDfcd5.5,PR Diet Feline C/D Urinary Stress 2.88kg DO NOT USE,48.85,Revenue Profit Categories - Diet Revenue,active,0
PDfcd5.5,PR Diet Feline C/D Urinary Stress 2.88kg DO NOT USE,48.85,Diet Types - Urinary,active,0
PDfrd6,PR Diet Feline R/D Chicken 1.81kg,34.73,Diet Manufacturers - Hill's,active,0
PDfrd6,PR Diet Feline R/D Chicken 1.81kg,34.73,Revenue Profit Categories - Diet Revenue,active,0
PDfrd6,PR Diet Feline R/D Chicken 1.81kg,34.73,Diet Types - Weight,active,0
PDftdpp9,PR Diet Feline T/D STAFF ONLY Prof Pack9.07kg 5% mark up,64.69,Diet Manufacturers - Hill's,active,0
PDftdpp9,PR Diet Feline T/D STAFF ONLY Prof Pack9.07kg 5% mark up,64.69,Revenue Profit Categories - Diet Revenue,active,0
PDftdpp9,PR Diet Feline T/D STAFF ONLY Prof Pack9.07kg 5% mark up,64.69,Diet Types - Dental,active,0
PS016,***Examination & Consultation w/ Vx DO NOT USE,0.0,Revenue Profit Categories - Exams,active,0
PS016,***Examination & Consultation w/ Vx DO NOT USE,0.0,Preventive Care Snapshot - Wellness Exams,active,0
PS027,Drop Off Fee,26.0,Revenue Profit Categories - Boarding,active,0
PS024,***Acupuncture - Initial Medical AssessmentDO NOT USE,150.0,Revenue Profit Categories - Integrative Therapies,active,0
PS1012,Dr Nieckarz - Cystocentesis,43.75,Revenue Profit Categories - Lab (in-house),active,0
